text_id	text	masks_stance	masks_argument	quarantine_stance	quarantine_argument	vaccines_stance	vaccines_argument
31102	Вакцину испытывают минимум год, ведь нужно понимать, как долго, Карл, в крови будут сохраняться ее антитела, насколько она безопасна... нет слов	-1	-1	-1	-1	1	0
31105	[USER], лекарство и вакцина - это разные вещи	-1	-1	-1	-1	1	1
31106	[USER], умный человек сделает прививку	-1	-1	-1	-1	2	1
31110	Уж извольте, я лучше сиз носить буду в транспорте, нежели на отечественную вакцинацию побегу	-1	-1	-1	-1	0	1
31111	[USER], от простого гриппа умирает намного больше, но никто даже прививки не делает!	-1	-1	-1	-1	0	0
31114	[USER], один (на мой взгляд очень не глупый человек) сказал рынок лекарств и вакцин равен сотням миллиардов долларов... может просто кто-то очень не кисло зарабатывает в период финансового кризиса?	-1	-1	-1	-1	1	0
31119	Мало того, их присутствие сейчас в очаге заражения даст возможность быстрее и качественнее оказывать помощь своим соотечественникам и быстрее создать вакцину и лекарства от вируса у нас в стране!	-1	-1	-1	-1	2	1
31121	Нужно понимать, чем мы собираемся прививать людей.	-1	-1	-1	-1	1	1
31122	Вакцину от гриппа сделать её могут...	-1	-1	-1	-1	2	1
31124	Реакция на вакцину - это аллергия на препарат , вызывающая побочные эффекты !!!	-1	-1	-1	-1	0	0
31130	"Но из него сделали такое ""пугало"" что просто жуть жуть , хотя уже есть и вакцина (как трубят СМИ и даже не одна) и лекарства (-//-) и переболеть им можно без симптомов и узнать после случайно из серии : - ой , а я уже тоже ))) Даже способ диагностики налажен на ура!"	-1	-1	-1	-1	1	1
31131	Если антитела не вырабатывается у 90%, а вакцину только разрабатывают,  то как эти 90% вылечилась?	-1	-1	-1	-1	1	1
31132	Ведь весной именно она говорила, что вакцину изобрести много времени не нужно, но нужно много времени для ее исследования.	-1	-1	-1	-1	1	1
31133	А от ковида потенциально (без вакцинации и с нынешним уровнем летальности) может умереть 300+ млн человек.	-1	-1	-1	-1	1	1
31135	Например, большинство людей проходит ежегодную медкомиссию, где им измеряют давление; при повышенных рисках врачи рекомендуют диету, препараты и т.д. и т.п. Помимо этого, мы не знаем точно, сколько жизней унесет ковид за следующие полгода, т.к. сейчас он набирает обороты, а массовая вакцинация начнется не раньше чем через полгода.	-1	-1	-1	-1	1	1
31136	Скажите зачем нужна эта вакцина если у переболевщик исчезает иммунитет.	-1	-1	-1	-1	0	0
31137	Или, быть может, вы уже создали вакцину от этого вируса и можете предложить её людям?	-1	-1	-1	-1	1	1
31140	[USER], нет , не правильно, уверен, что эта прививка фигня полная	-1	-1	-1	-1	0	1
31141	[USER], смысл тогда от вакцинации, или теперь будете каждые 3 месяца себя гадостью колоть?	-1	-1	-1	-1	0	0
31142	вчера смотрела в новостях - вакцина готова - будут испытывать и к лету , возможно, начнут использовать...	-1	-1	-1	-1	2	1
31145	Через два дня оказалось, что врач, делавший прививку - заболел.	-1	-1	-1	-1	1	0
31151	потом пропуска введут, нет справки о прививке, сиди дома.	-1	-1	-1	-1	1	1
31153	Есть одно существенное отличие, вирус может размножаться, а вот вакцина нет.	-1	-1	-1	-1	1	1
31154	"При устройстве на работу теперь будет дополнительное требование ""вакцинирован от ковида""."	-1	-1	-1	-1	1	1
31155	[USER], а потом скажут сделать вакцину , а потом чип, а вирусы были есть и будут, но не нужно их так масштабно раздувать	-1	-1	-1	-1	0	0
31159	Еще вроде с самого начала говорили, что будут в первую очередь вакцинировать пожилых людей и людей в группе риска, которым противопоказано тяжелое течение болезни.	-1	-1	-1	-1	1	1
31161	Если янки разработали законопроект предусматривающий введение санкций в отношении хакеров, якобы занимающихся сбором информации о разработках вакцины от коронавируса значит сами занимаются сбором такой информации незаконными способами.	-1	-1	-1	-1	1	1
31163	Но колоть непроверенную вакцину очень рискованно.	-1	-1	-1	-1	0	0
31168	"Потом по новой... А вот ""вакцина"" даст иммунитет на 2 года."	-1	-1	-1	-1	2	2
31170	Хуже, если реальный эффект этой вакцины будет на уровне плацебо.	-1	-1	-1	-1	0	1
31172	[USER], заболевание - эксперимент, а прививка - ещё хуже эксперимент	-1	-1	-1	-1	0	0
31173	Вакцина не изучена и не принята ни одной страной мира.	-1	-1	-1	-1	1	0
31175	[USER], а вы в курсе сколько положено испытывать вакцину на побочные эффекты?	-1	-1	-1	-1	1	1
31176	Вакцина ещё не закончила испытания, а уже приглашают новые жертвы.	-1	-1	-1	-1	0	0
31177	[USER], неизвестно что могут вколоть под видом вакцины так то.	-1	-1	-1	-1	0	0
31178	Дело не в чипизации , а в том, что учителя  и врачи пойдут подопытным материалом для вакцины, сделанной «на коленке»	-1	-1	-1	-1	0	0
31180	Предполагают, как вирус будет мутировать и к наиболее распространённой форме подбирают вакцину.	-1	-1	-1	-1	1	1
31183	Не факт что корновирус исчезнет через месяц и все забудут о его угрозе США уже тестирует вакцины	-1	-1	-1	-1	1	1
31185	От молитвы, в отличии от вакцины, нет побочного эффекта, да и стоит она не миллионы.	-1	-1	-1	-1	0	0
31187	"А если серьёзно, в организации, в которой работает мой муж,  на днях всех собрали для ""тестирования"", периодически так делают, но в этот раз, уже на месте выяснилось, что пригласили на вакцинацию: девушка в белом халате рассказала про тяжёлые случаи, про реанимацию и ИВЛ, затем предложили вакцинироваться."	-1	-1	-1	-1	1	1
31189	[USER], и чего они ищут вакцину от коронавируса, оказывается она и не нужна.	-1	-1	-1	-1	0	1
31191	"Почему нельзя на Думе и Путине испытать лживую ""вакцину"" ??"	-1	-1	-1	-1	0	1
31192	[USER], в России бесплатно не только лечат выдавая целый комплекс антибиотиков и витаминов но при этом ежегодно занимаются профилактикой проводя бесплатные вакцинации; так же будет и этой осенью с гриппом и короновирусом, испытано на заключительной стадии уже три вакцины, а всего их будет ШЕСТЬ, так что не переживайте...	-1	-1	-1	-1	2	1
31193	Лекарство против вируса сложно создать, с вич сколько лет пытаются, иммунитет и вакцинация, другого не дано	-1	-1	-1	-1	2	1
31194	[USER], однако вакцину от короны проверяли на людях, добровольцах	-1	-1	-1	-1	1	1
31195	Вангую, что россия так и не выпустит рабочую массовую вакцину.	-1	-1	-1	-1	1	1
31197	Запугивал нас, а себе вакцину Уханьскую проставил  он увы не сдохнет проклятый клоп Когда нам дадут вакцину непонятно.	-1	-1	-1	-1	2	1
31198	Так что про сам ковид даже наши учёные до сих пор мало что знают, и я бы не очень доверяла всем этим учёным с их наскоро-разработанной вакциной.	-1	-1	-1	-1	0	0
31199	В России вакцинация повсеместная от гриппа была, больных почти нет  совпадение	-1	-1	-1	-1	2	2
31203	[USER], на разработку вакцины от гриппа уходит 3-5 месяцев, каждый год новая, потому что штамм гриппа мутирует.	-1	-1	-1	-1	1	1
31204	[USER], ну вы хоть почитайте, чем вирусы отличаются от других болезней, и что вообще такое противовирусная вакцина.	-1	-1	-1	-1	1	1
31205	[USER], как и любая вакцина, и любое лекарство.	-1	-1	-1	-1	1	1
31209	Зато от рака никак не могут изобрести вакцину.	-1	-1	-1	-1	1	1
31213	[USER], Насколько мне известно с августа начнется испытание вакцины на добровольцах.	-1	-1	-1	-1	1	1
31214	(Говорю об этом как человек имеющее юридическое образование)    Если Вы будете делать вакцину себе или близким со временем - внимательно прочитайте такой документ, который дадут в руки как безобидное согласие на вакцину, поверьте, это важно.	-1	-1	-1	-1	1	1
31217	[USER], думаю, что минздрав это высчитывает с расчётом на вакцину, все приблизительно, да и написано «могут быть сняты»	-1	-1	-1	-1	1	1
31223	А американцы, обещавшие скупить всю вакцину остались с носом.	-1	-1	-1	-1	1	1
31225	Что, они богатые и смогут купить эту вакцину за деньги?	-1	-1	-1	-1	1	1
31226	[USER], про валентность вакцины что-нибудь слышали?	-1	-1	-1	-1	1	1
31230	скажите ещё пжлст как смогли якобы сделать вакцину от мутирующего и не дающего иммунитет вируса ?	-1	-1	-1	-1	0	1
31232	вы полагаете вакцинацию пары миллиардов человек будут делать раз в месяц7 или как?	-1	-1	-1	-1	1	1
31237	[USER], уже 4 вакцина в разработке, а уровень заболеваемости растет	-1	-1	-1	-1	1	1
31239	частная шаражка будет испытывать вакцину на россиянах.	-1	-1	-1	-1	0	0
31241	[USER], ну, это скорей вы последователь чипирования, раз хотите вот прямо, с головой, как говорится, в омут-бежать делать эту непроверенную и сомнительную вакцину	-1	-1	-1	-1	0	0
31245	Или например - ситуация с вакцинацией, одни говорят нужно ставить все прививки в младенчестве.	-1	-1	-1	-1	1	1
31249	Спутник V  это прямо Compound V	-1	-1	-1	-1	1	1
31250	[USER], они думают над вакциной я в этом полный ноль но карантин в таком проявлении как он у нас в стране неактуален100%	-1	-1	0	1	1	1
31251	Все прекрасно понимают, кому нужна эта вакцина, - тем, кому кажется, что население земли слишком велико.	-1	-1	-1	-1	0	0
31261	А вот известный немецкий институт считает, что прививки все таки могут спасти от осложнений.	-1	-1	-1	-1	2	2
31262	[USER], прививки делают отнюдь не все.	-1	-1	-1	-1	1	1
31263	И однако от гриппа делают прививки перед началом сезона и значит они эффективны.	-1	-1	-1	-1	2	2
31267	По крайней мере до появления вакцины, все это будет продолжаться в той или иной степени.	-1	-1	-1	-1	2	1
31269	[USER], есть вбросы, которые я пока не могу подтвердить, перерыв все мед  о том, что вакцина БЦЖ снижает уровень осложнений при инфицировании  у детей до 9 лет смертность  прививают новорожденных, но не во всех странах.	-1	-1	-1	-1	1	1
31270	[USER], вакцина это часто ослабленный вариант  дают для выработки антител, чтобы Потом не  тупица.	-1	-1	-1	-1	2	2
31272	[USER], вакцинами не лечат, ты  матчасть, потом спорь.	-1	-1	-1	-1	1	1
31274	[USER], вот на вас, фейковых  кремлеботах, эту вакцину пусть и испытывают- хоть пользу принесете людям.	-1	-1	-1	-1	1	1
31275	От гриппа вакцина есть, но мы спокойно лечимся дома вполне успешно.	-1	-1	-1	-1	0	1
31279	Вакцина от коронавируса - это вопрос времени, просто она не готова ещё.	-1	-1	-1	-1	2	1
31284	Для того чтобы победить вирус нам нужно создать его ослабленную копию и вакцинировать ею людей.	-1	-1	-1	-1	2	2
31285	+ Время ожидания, допустим вакцину сделает Китай, сначало он вылечит всех своих граждан, а потом уже начнёт экспорт.	-1	-1	-1	-1	2	1
31286	На создание вакцины времени уйдёт больше года, при этом нет гарантии что вакцина вообще будет готова, минимум год, максимум 3 года.	-1	-1	-1	-1	1	1
31290	[USER], за ваши деньги всё что угодно, любая вакцина.	-1	-1	-1	-1	1	1
31292	От гриппа тоже нет вакцины- люди делающие прививку от гриппа получают бронхиальную астму-знаю много таких случаев	-1	-1	-1	-1	0	0
31296	Где про 7 миллиардов человек говорится, которые портят планету... и где хватит и миллиарда... И это говорит чел, который занимается разработкой вакцины	-1	-1	-1	-1	1	1
31300	И кто знает причины смерти тех кто умер в период пандемии... Не от вакцины ли?	-1	-1	-1	-1	0	0
31301	А типа если сейчас сделают вакцину все побегут прививаться от короновируса нет конечно, от обычного гриппа и то ни все прививаются	-1	-1	-1	-1	1	1
31302	Каждый день люди от чего то умерают, Вы что думаете от свиного гриппа была прям вакцина да лечили всем подрят.	-1	-1	-1	-1	1	1
31305	Я так понимаю Путин сделает себе прививку первым?	-1	-1	-1	-1	1	1
31307	Военные медики занимаются разработками вакцин?	-1	-1	-1	-1	1	1
31310	[USER], Прививку тоже... ... Ещё, по-сути все подопытные хомяки даже живые... Кто знает про побочные...	-1	-1	-1	-1	0	0
31317	Иными словами, откуда данные о неработоспособности вакцины?	-1	-1	-1	-1	1	1
31318	[USER], вакцина-это переливание плазмы, вот и вся вакцина	-1	-1	-1	-1	1	1
31320	Не каждый по состоянию здоровья может делать те же прививки против гриппа.	-1	-1	-1	-1	1	1
31326	Интересно, вы простуду тоже путем вакцинации лечите?	-1	-1	-1	-1	1	1
31328	- Сегодня слушал мнение  (Центр аттестации вакцин и препаратов), он сообщил, что РЕАЛЬНО помогающий препарат (или вакцина) могут быть окончательно приняты только за 4... 5 лет (значит, в 2015 Блумберг всё знал?)	-1	-1	-1	-1	1	0
31329	Для начала нужно сделать вакцину тем, кто ее создал, а мы понаблюдаем	-1	-1	-1	-1	0	1
31332	И какие вакцины, если вирус ещё толком не изучен?	-1	-1	-1	-1	1	0
31335	Средний класс размышляет о короновирусе и вакцине	-1	-1	-1	-1	1	1
31336	Средний класс России о короновирусе, способах лечения и вакцине	-1	-1	-1	-1	1	1
31338	[USER], каждый вирус ведёт себя по разному, вот например вакцина от ветряной оспу это ослабленный вирус задача которого выработать в организме антитела, и если у человека с имункой все хорошо то он не должен заболеть , как этот вирус себя ведёт я не знаю, но читал что антитела помогают что бы не заразится повторно, количество антител в крови тоже играет не маловажную роль , например при вакцинации от гепатита В , который неизлечим, нужно каждые 5-10 лет повторно вакцинироваться, предварительно измерив количество антител в плазме	-1	-1	-1	-1	2	1
31339	Хорошую вакцину нельзя создать за столь короткое время.	-1	-1	-1	-1	0	0
31346	[USER], адекватные люди, носят маски и не против вакцины.	2	1	-1	-1	2	1
31347	Препарат очевидно будет называться - чубайксин , а уж о стоимости тут даже говорить не стоит , а если захотите сделать прививку - то бесплатно	-1	-1	-1	-1	1	1
31350	Муса Мусаевич Ничего не нагоняют, и вносить обязательную вакцинацию не будут, а вот количество больных занижается, как минимум раза в  болеют, умирают-знаю не понаслышке, это намного серьезней, чем  себя, здоровья всем!	-1	-1	-1	-1	1	1
31351	Муса Мусаевич Ничего не нагоняют, и вносить обязательную вакцинацию не будут, а вот количество больных занижается, как минимум раза в  болеют, умирают-знаю не понаслышке, это намного серьезней, чем преподносят... Берегите себя, здоровья всем!	-1	-1	-1	-1	1	1
31354	Последние 15 лет не делаю вообще никаких прививок и, самое интересное, совсем ничем не болею.	-1	-1	-1	-1	0	0
31356	6074), направила сумму $7,8 млрд на чисто медицинские цели — от разработки вакцин до наращивания производства препаратов и бесплатного лечения инфицированных.	-1	-1	-1	-1	1	1
31364	Израилю проще придумать вакцину, у них остались наработки с пандемии начала нулевых.	-1	-1	-1	-1	1	1
31365	Лично я здраво понимаю, что нереально так быстро сляпать вакцину.	-1	-1	-1	-1	1	1
31367	Вакцина это для будущего поколения, какие сдвиги имеются для лечения больных?	-1	-1	-1	-1	1	1
31368	В Америке обезьяны отказались от российской вакцины, что говорить о людях)	-1	-1	-1	-1	0	1
31369	Учитывая что они эксперементировалии с этим вирусом в 2015 они полные идиоты что не создали вакцину.	-1	-1	-1	-1	1	1
31370	Ну в России все для людей, элита сама для народа тестирует на себе все прививки и лекарства.	-1	-1	-1	-1	1	1
31372	[USER], в СССР вакцинировали ещё в роддоме ни кого не спрашивая и не заморачиваясь с метками сотоны, чипированием и убеждениями родителей.	-1	-1	-1	-1	2	1
31374	Иммунный ответ делает организм , борясь с разной заразой, включая прививки.	-1	-1	-1	-1	1	1
31375	Ну так давайте возьмём кровь мышей и сделаем вакцину	-1	-1	-1	-1	1	1
31378	[USER], Не понимаю а как они выздоровливают если от этой болезни нету лекарств или вакцины убивающий этот вирус как нам рассказывают по телевизору и пишут по новостям??	-1	-1	-1	-1	1	1
31382	[USER], меня смущает другое: минздрав рекомендовал использовать обе вакцины для людей от 18 до 60 лет.	-1	-1	-1	-1	1	1
31384	когда начнется вакцинация (если она вообще начнется, в чем я уже начинаю сомневаться), то если пенсионер придет за прививкой, то его выгонят, или как будет происходить отказ?	-1	-1	-1	-1	1	1
31385	Да все хорошо, до конца года США выпустит первые 300 млн доз настоящей вакцины.	-1	-1	-1	-1	2	1
31387	На ху й пошли они со своей вакциной.	-1	-1	-1	-1	0	1
31392	О них будут молчать а о ковиде кричать потому что под шумок можно продать маски и вакцину	1	1	-1	-1	1	1
31395	мне интересно, добровольцы здоровые люди, а как быть тем кто перенес нынче страшную вирусную пневманию с положительными тестами, я чет больше так болеть не хочу, а вакцина это внедрение живого вируса, дапусть в малых  капец страшно, что 20 здоровых человек прошли успешно, а как же ослабленые и переболевшие?	-1	-1	-1	-1	0	0
31399	Вот вам подтверждение вакцинации ... привился от первого ... словил третий  От какого вакцина то ?	-1	-1	-1	-1	0	1
31406	[USER], вакцина... Смешно... Ни один врач, который со мной общался, не согласился вакцинироваться!	-1	-1	-1	-1	0	0
31408	С Грибоедов/ В эффективность вакцины поверю только тогда, когда  Великий  Путин, защищённый как он сам говорит, нашей чудо вакциной, выберется из своего убежища и пойдёт как говорится в народ:)  А он этого, судя по всему, делать не собирается.	-1	-1	-1	-1	0	1
31409	Ведущий украинский вирусолог в дрызг разнёс нашу чудо вакцину.	-1	-1	-1	-1	0	0
31414	"В ""смертельную пандемию"" может верить только конченный безмозглый еб*нат, но в создание на обломках советской науки и промышленности высокотехнологичной вакцины - только клинический идиот!"	-1	-1	-1	-1	0	1
31415	"Население вакцинируют вакцинами прошлогоднего штамма - если повезёт, нарвёшься на остатки прошлогогоднего - не заболеешь, а если - на ""хит сезона"", типа ""коронавируса"" - не повезло."	-1	-1	-1	-1	1	0
31417	"в принципе и этот пиар-ход прослеживается: ""дерипаски"" стали первыми героями-добровольцами, пожелавшими испытать на себе вакцину  Но я не думаю, что он основной."	-1	-1	-1	-1	1	1
31418	"Тебе же только что сообщили: ""россиянская элита"" - герои, добровольно испытали на себе вакцину, показав пример быдлу!"	-1	-1	-1	-1	1	1
31419	Ух ты, вакцина с недоказанной безопасностью, всегда мечтал колоть себе непонятно что	-1	-1	-1	-1	0	0
31420	[USER], заставил колоть вакцину, которую тестировали два месяца?	-1	-1	-1	-1	0	0
31421	"Вообще, как показала практика, можно просто налить в пузырек физраствор, написать ""вакцина"" и все будет ок. Потому что как реально проверить, что там вводится?"	-1	-1	-1	-1	0	1
31423	Есть разные виды вакцин и разные методы.	-1	-1	-1	-1	1	1
31425	"Вам выше уже написали: ""сделать вакцину"" и ""провести клиническое исследование"" - совершенно разные вещи."	-1	-1	-1	-1	1	1
31427	"Согласно сценарию, описываемому ""Незыгарем"", вброс об ""убийственной"" российской вакцине будет запущен в конце декабря - начале января."	-1	-1	-1	-1	1	1
31430	"Запад готовит провокацию с фейковыми ""жертвами российской вакцины от коронавируса""."	-1	-1	-1	-1	2	1
31433	Собак от короны давно прививают, это не новый штамм!	-1	-1	-1	-1	1	1
31436	Это последствие у животных, которых не прививают - осложнение.	-1	-1	-1	-1	1	2
31439	[USER],  многие люди после вакцинации от гриппа заболевают.	-1	-1	-1	-1	0	0
31440	Вакцины должны испытываться не 2 месяца, 2 и более года.	-1	-1	-1	-1	1	1
31443	В Харькове  умерло сразу 5 добровольцев от прививок.	-1	-1	-1	-1	0	0
31450	Типа «смотрите как бывает, вы все еще не хотите прививаться?...» Ну а  много родителей, которые не ставят прививки, вот и решили так бороться.	-1	-1	-1	-1	1	1
31452	[USER], это вакцина  испытывают годами... а тут за короткий период слепили... а через пол годика или год люди от неё начнут умирать	-1	-1	-1	-1	0	0
31453	Вакцину делают годами а тут типа слиплись за короткий период!!!!	-1	-1	-1	-1	0	0
31454	Пусть сначала себе ее ставят... никогда никакие прививки не ставила и своим детям тоже не буду	-1	-1	-1	-1	0	1
31456	[USER], если что это и есть вирус, в России создали короновирус, его будут вкалывать каждому, это тоже самое что прививка от гриппа , но на самом деле вкачивают грипп , чтобы организм боролся и появлялся иммунитет.	-1	-1	-1	-1	1	1
31459	[USER],  ,, Вы б лечить научились бы, вакцину придумали.	-1	-1	-1	-1	1	1
31460	[USER], ага , рукой махнули и вакцина готова  !	-1	-1	-1	-1	0	1
31465	Охраняйте свое здоровье, вам открыты все двери всех больниц и врачей, и вакцины!	-1	-1	-1	-1	1	1
31468	У нас только российскую элиту вакцинируют, ещё в апреле прививки делали избранным.	-1	-1	-1	-1	1	1
31470	Современная медицина , даже в суперстерильных лабораториях не обладает технологиями создания чистых вакцин.	-1	-1	-1	-1	1	1
31476	Больше всего напрягает, что не проверенную временем вакцину принудительно начнут всем вкалывать.	-1	-1	-1	-1	0	0
31479	По крайней мере отечественной вакциной прививаться желания нет.	-1	-1	-1	-1	0	0
31485	[USER], чудак, на букву м, прививки делают бесплатно	-1	-1	-1	-1	2	1
31487	Большая вероятность, что вакцина окажется не такой эффективной в итоге, так же есть вероятность что со временем проявятся побочные эффекты.	-1	-1	-1	-1	1	0
31489	содержание формалина, солей алюминия и ртути в прививках способствуют развитию целого ряда болезней: рахит, полиомиелит, ДЦП, поражению ЦНС и сердца, болезни Паркенсона и аутизму и многих других, способствует торможению психического развития, повышенной утомляемости и агрессивному поведению из-за чрезмерной тревожности и нервного возбуждения.	-1	-1	-1	-1	0	0
31493	Когда третью фазу тестов на вакцине сделают и выкатят её в доступ.	-1	-1	-1	-1	1	1
31494	[USER], в отличие от гриппа, от которого есть вакцины, от этой мути её толком нет.	-1	-1	-1	-1	1	1
31497	Нельзя ли было всякие вакцины и таблетки уже раскидать по аптекам .	-1	-1	-1	-1	1	1
31499	[USER] да, только грипп давно лечат и вакцинируют от, а что медицина предлагает против коронавируса сейчас?	-1	-1	-1	-1	2	1
31500	При гриппе среднестатистический человек сам может излечиться, не заражая других, если есть вакцина или сильный иммунитет.	-1	-1	-1	-1	2	2
31501	[USER], плешивый в бункере сидит)) боиться свою вакцину!хотя уже и лекарство изобрёл в 3 видов ))	-1	-1	-1	-1	0	1
31504	[USER], вакциной не лечат, а делают прививки здоровым, чтобы не заболели, а если заболели--это уж как организм выдержит, в легкой форме переболеешь или откинешься, если слабый  нет.	-1	-1	-1	-1	1	2
31505	И  всяком случае, лекарств от этого вируса точно не изобретут, как и от всех типов гриппа, а в лучшем случае изобретут только вакцину, но это только для предупреждения болезни и для будущего, хотя придут и другие типы  ведь их  сколько по миру закрытых лабораторий США(более 200 в разных странах)...	-1	-1	-1	-1	2	1
31507	Напомним, недавно глава центра Гамалеи Александр Гинцбург сравнил эффективность лекарства от COVID-19 и вакцины от коронавируса.	-1	-1	-1	-1	1	1
31510	массовая вакцинация должна начаться с лично Путина, всего кремля, всех министров, всех депутатов, всех чинуш и попов	-1	-1	-1	-1	1	1
31515	Эта та же история когда девочек принуждали к прививке от рака матки, а потом все оказались бесплодны либо ещё хуже	-1	-1	-1	-1	0	0
31516	"[USER], для ""особо одаренных"" что бы вакцина прошла проверку на безопасность, это как минимум 2 года, но потом еще нужно проверить побочки и долговременные возможные побочки, все это вместе примерно 10+лет, та же вакцина от кори создавалась более 10 лет, от эболы 6 лет, в виду цейтнота, но то что получилось как бы не хуже болезни."	-1	-1	-1	-1	1	0
31517	Так что до нормальной вакцины от ковида как до Парижа на четвереньках...	-1	-1	-1	-1	0	1
31518	Несколько раз практически проверьте вакцину на Медведеве Д. А мы посмотрим результаты!!!	-1	-1	-1	-1	1	1
31519	ВАКЦИНУ им по каой цене продать ВОЗ собирается?	-1	-1	-1	-1	1	1
31526	Значит, прививки будут бесполезны... хм... Один вопрос: кто разработал эту дрянь?	-1	-1	-1	-1	0	1
31527	В вакцине чипы заложены и лично Путин будет из Кремля за каждым следить и ежели чего, то и убивать.	-1	-1	-1	-1	1	0
31531	[USER], да после прививки очень много , кто болеет, ставили прививки, на следующий день больше половины на работу не пришли., они же  знают.	-1	-1	-1	-1	0	0
31532	"И я лично, совершенно не возражаю, если ""элита"" первыми истыпает вакцину, я бы даже настоял на этом."	-1	-1	-1	-1	1	1
31533	Чтобы Фонтанке было не обидно, предлагаю следующую экспериментальную вакцину испытать на редакции фонтанки	-1	-1	-1	-1	0	1
31539	так ты значит говоришь что эти прививки будут делать противникам Путина ?!	-1	-1	-1	-1	1	1
31541	Так и заставьте всех в обязательном порядке делать прививки...!!	-1	-1	-1	-1	1	1
31543	[USER], не техпроцессы, а клинические испытания НЕ позволят разработать нормальную вакцину так быстро.	-1	-1	-1	-1	0	0
31544	[USER], к сожалению, положение обязывает меня сделать вакцину.	-1	-1	-1	-1	1	1
31546	В идеале — нужно обследовать испытуемого каждый год после его вакцины, плюс потомство испытуемого.	-1	-1	-1	-1	1	1
31548	Недопущения обязательной вакцинации, недопущения вакцинирования непроверенными вакцинами (они до получения доказательств эффективности и безопасности не вправе называться «вакцинами» - это часть дезинформации);    6.	-1	-1	-1	-1	1	0
31551	Отсюда непонятна надежда властей на прививку.	-1	-1	-1	-1	0	1
31552	Миллиарды людей в этой ситуации стали источником дохода для крупных корпораций (производство и утилизация средств индивидуальной защиты, лекарств, вакцин; создание и внедрение платформ для удаленных способов работы и обучения; и т.д.).	-1	-1	-1	-1	1	1
31553	В Китае его ещё в 2011 обнаружили, найдите в википедии: Bat SARS-like coronavirus RsSHC014 И там же описано как в 2015 был создан Химерный коронавирус из RsSHC014 и SARS-CoV И там же написано, что вакцина давно создана...	-1	-1	-1	-1	1	1
31557	первое правило вакцинирования: до момента вспышки заболевания должно пройти 1-1,5 мес. Назревает вопрос: кто делает прививки в момент пандемии?	-1	-1	-1	-1	1	0
31561	Против вакцинации больше половины народа.	-1	-1	-1	-1	0	1
31562	Она была привита российской вакциной Спутник V.	-1	-1	-1	-1	1	1
31570	[USER], как, но Путин говорил... у нас и 3я вакцина на подходе... Венесуэлле , вон отправили...	-1	-1	-1	-1	1	1
31576	А вам не кажется странным, что Китай УЖЕ заявил, что имеет вакцину, хотя времени на ее производство и тестирование явно было не достаточно?	-1	-1	-1	-1	1	1
31579	Если вакцина не влияет на половые железы крысы, то можно вкалывать людям!	-1	-1	-1	-1	0	1
31584	[USER], 'это не негатив , а люди высказывают свое мнение... а на самом деле есть вакцина чистая и грязная-----чистая для избранных------грязная для  об этом  нельзя об этом разглашать...	-1	-1	-1	-1	1	0
31592	Ну то есть тех пенсиков которые переживут лечение от они добьют вакциной...	-1	-1	-1	-1	0	0
31594	При неадекватном иммунном ответе прививка может убить.	-1	-1	-1	-1	0	0
31598	В Америке не могут изобрести вакцину, а здесь напрочь убитая российская медицина и изобрели вакцину, быть такого не может.	-1	-1	-1	-1	0	0
31600	А что за вакцина в Польше, если привитые боятся заразится от не привитых и требуется всех привить !?	-1	-1	-1	-1	1	1
31602	Думаю, что вакцинация раз и навсегда закроет тему КОВИД19.	-1	-1	-1	-1	2	2
31606	[USER], что то от наличия или отсутсвия вакцины в рф - регионам ни тепло, ни холодно...	-1	-1	-1	-1	1	1
31608	"А зачем же тогда ""русские хакеры"" крали вакцину у Великобритании сейчас?"	-1	-1	-1	-1	1	1
31609	"А для чего тогда ""хакерам"" сейчас нужно было красть вакцину из Великобритании?"	-1	-1	-1	-1	1	1
31612	[USER], а как же в остальных странах, ведь там тоже пока нет готовой вакцины, только испытания?	-1	-1	-1	-1	1	1
31613	[USER], так вакцину тебе никто и не продаёт, её бесплатно вводят, пока только добровольцам.	-1	-1	-1	-1	2	1
31615	Вон соседи испытали американскую вакцину на заражённых - 4 солдата умерло.	-1	-1	-1	-1	0	0
31616	По домам прививочные бригады будут ездить, в магазинах, аптеках, в общественном транспорте будут ловить и насильно прививать.	-1	-1	-1	-1	1	1
31620	[USER], что он сделал, чтоб создать запас коечного фонда, что он сделал чтоб французкие учетые разрабатывали лекарства и вакцину?	-1	-1	-1	-1	1	1
